uWwMeasureID,sampleID,labID,assayMethodID,instrumentID,reporterID,analysisDate,reportDate,fractionAnalyzed,type,typeOther,unit,unitOther,index,value,qualityFlag,CF,ESV,notes,Unnamed: 19,Unnamed: 20,Unnamed: 21
113_Sample S4C_Mar3_covN2_1_2021-03-03,Sample S4C_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
114_Sample S4C_Mar3_covN2_2_2021-03-03,Sample S4C_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
115_Sample S4C_Mar3_covN2_3_2021-03-03,Sample S4C_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,3.0,0.151686579,,,,,,,
116_Sample S4C_Mar3_nPMMoV_1_2021-03-03,Sample S4C_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,1.0,6225.8,,,,,,,
117_Sample S4C_Mar3_nPMMoV_2_2021-03-03,Sample S4C_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,2.0,8644.671495,,,,,,,
118_Sample S4C_Mar3_nPMMoV_3_2021-03-03,Sample S4C_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,3.0,8296.531976,,,,,,,
119_Sample S5C_Mar3_covN1_1_2021-03-03,Sample S5C_Mar3,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN1,,gcMl,,1.0,0.845317022,,,,,,,
120_Sample S5C_Mar3_covN1_2_2021-03-03,Sample S5C_Mar3,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN1,,gcMl,,2.0,0.08979869,,,,,,,
121_Sample S5C_Mar3_covN1_3_2021-03-03,Sample S5C_Mar3,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN1,,gcMl,,3.0,0.697965212,,,,,,,
122_Sample S5C_Mar3_covN2_1_2021-03-03,Sample S5C_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,1.0,0.691790342,,,,,,,
123_Sample S5C_Mar3_covN2_2_2021-03-03,Sample S5C_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,2.0,0.907352597,,,,,,,
124_Sample S5C_Mar3_covN2_3_2021-03-03,Sample S5C_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,3.0,0.663698049,,,,,,,
125_Sample S5C_Mar3_nPMMoV_1_2021-03-03,Sample S5C_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,1.0,18559.86,,,,,,,
126_Sample S5C_Mar3_nPMMoV_2_2021-03-03,Sample S5C_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,2.0,19383.23296,,,,,,,
127_Sample S5C_Mar3_nPMMoV_3_2021-03-03,Sample S5C_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,3.0,19158.93434,,,,,,,
128_Sample S6G_Mar3_covN1_1_2021-03-03,Sample S6G_Mar3,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN1,,gcMl,,1.0,2.231985859,,,,,,,
129_Sample S6G_Mar3_covN1_2_2021-03-03,Sample S6G_Mar3,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN1,,gcMl,,2.0,1.577132745,,,,,,,
130_Sample S6G_Mar3_covN1_3_2021-03-03,Sample S6G_Mar3,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN1,,gcMl,,3.0,2.735086373,,,,,,,
131_Sample S6G_Mar3_covN2_1_2021-03-03,Sample S6G_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,1.0,0.870678957,,,,,,,
132_Sample S6G_Mar3_covN2_2_2021-03-03,Sample S6G_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,2.0,0.454812542,,,,,,,
133_Sample S6G_Mar3_covN2_3_2021-03-03,Sample S6G_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,3.0,1.159871119,,,,,,,
134_Sample S6G_Mar3_nPMMoV_1_2021-03-03,Sample S6G_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,1.0,17120.38,,,,,,,
135_Sample S6G_Mar3_nPMMoV_2_2021-03-03,Sample S6G_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,2.0,28681.87696,,,,,,,
136_Sample S6G_Mar3_nPMMoV_3_2021-03-03,Sample S6G_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,3.0,25256.45226,,,,,,,
137_Sample S7C_Mar3_covN1_1_2021-03-03,Sample S7C_Mar3,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN1,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
138_Sample S7C_Mar3_covN1_2_2021-03-03,Sample S7C_Mar3,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN1,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
139_Sample S7C_Mar3_covN1_3_2021-03-03,Sample S7C_Mar3,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN1,,gcMl,,3.0,0.0,,,,Non-detect (ND),,,
140_Sample S7C_Mar3_covN2_1_2021-03-03,Sample S7C_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
141_Sample S7C_Mar3_covN2_2_2021-03-03,Sample S7C_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
142_Sample S7C_Mar3_covN2_3_2021-03-03,Sample S7C_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,3.0,0.0,,,,Non-detect (ND),,,
143_Sample S7C_Mar3_nPMMoV_1_2021-03-03,Sample S7C_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,1.0,8925.0,,,,,,,
144_Sample S7C_Mar3_nPMMoV_2_2021-03-03,Sample S7C_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,2.0,13129.20946,,,,,,,
145_Sample S7C_Mar3_nPMMoV_3_2021-03-03,Sample S7C_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,3.0,13608.46823,,,,,,,
146_Sample S8C_Mar3_covN1_1_2021-03-03,Sample S8C_Mar3,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN1,,gcMl,,1.0,8.237984296,,,,,,,
147_Sample S8C_Mar3_covN1_2_2021-03-03,Sample S8C_Mar3,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN1,,gcMl,,2.0,6.382295229,,,,,,,
148_Sample S8C_Mar3_covN1_3_2021-03-03,Sample S8C_Mar3,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN1,,gcMl,,3.0,10.40270417,,,,,,,
149_Sample S8C_Mar3_covN2_1_2021-03-03,Sample S8C_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,1.0,6.114786046,,,,,,,
150_Sample S8C_Mar3_covN2_2_2021-03-03,Sample S8C_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,2.0,3.947136677,,,,,,,
151_Sample S8C_Mar3_covN2_3_2021-03-03,Sample S8C_Mar3,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,covN2,,gcMl,,3.0,5.937752898,,,,,,,
152_Sample S8C_Mar3_nPMMoV_1_2021-03-03,Sample S8C_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,1.0,32271.27,,,,,,,
153_Sample S8C_Mar3_nPMMoV_2_2021-03-03,Sample S8C_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,2.0,29914.95418,,,,,,,
154_Sample S8C_Mar3_nPMMoV_3_2021-03-03,Sample S8C_Mar3,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-03,2021-03-05,liquid,nPMMoV,,gcMl,,3.0,35212.21902,,,,,,,
155_Sample S1C_Mar10_covN1_1_2021-03-10,Sample S1C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
156_Sample S1C_Mar10_covN1_2_2021-03-10,Sample S1C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,2.0,0.084376167,,,,,,,
157_Sample S1C_Mar10_covN1_3_2021-03-10,Sample S1C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,3.0,0.0,,,,Non-detect (ND),,,
158_Sample S1C_Mar10_covN2_1_2021-03-10,Sample S1C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
159_Sample S1C_Mar10_covN2_2_2021-03-10,Sample S1C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,2.0,0.185823287,,,,,,,
160_Sample S1C_Mar10_covN2_3_2021-03-10,Sample S1C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,3.0,0.0,,,,Non-detect (ND),,,
161_Sample S1C_Mar10_nPMMoV_1_2021-03-10,Sample S1C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,1.0,45364.03,,,,,,,
162_Sample S1C_Mar10_nPMMoV_2_2021-03-10,Sample S1C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,2.0,51304.46992,,,,,,,
163_Sample S1C_Mar10_nPMMoV_3_2021-03-10,Sample S1C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,3.0,59398.42679,,,,,,,
164_Sample S2C_Mar10_covN1_1_2021-03-10,Sample S2C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,1.0,0.346574203,,,,,,,
165_Sample S2C_Mar10_covN1_2_2021-03-10,Sample S2C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
166_Sample S2C_Mar10_covN1_3_2021-03-10,Sample S2C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,3.0,0.0,,,,Non-detect (ND),,,
167_Sample S2C_Mar10_covN2_1_2021-03-10,Sample S2C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,1.0,0.82304391,,,,,,,
168_Sample S2C_Mar10_covN2_2_2021-03-10,Sample S2C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
169_Sample S2C_Mar10_covN2_3_2021-03-10,Sample S2C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,3.0,0.0,,,,Non-detect (ND),,,
170_Sample S2C_Mar10_nPMMoV_1_2021-03-10,Sample S2C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,1.0,49550.9,,,,,,,
171_Sample S2C_Mar10_nPMMoV_2_2021-03-10,Sample S2C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,2.0,52877.46172,,,,,,,
172_Sample S2C_Mar10_nPMMoV_3_2021-03-10,Sample S2C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,3.0,51283.09924,,,,,,,
173_Sample S4C_Mar10_covN1_1_2021-03-10,Sample S4C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,1.0,0.512471131,,,,,,,
174_Sample S4C_Mar10_covN1_2_2021-03-10,Sample S4C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,2.0,0.89311806,,,,,,,
175_Sample S4C_Mar10_covN1_3_2021-03-10,Sample S4C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,3.0,0.766701983,,,,,,,
176_Sample S4C_Mar10_covN2_1_2021-03-10,Sample S4C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,1.0,0.363201502,,,,,,,
177_Sample S4C_Mar10_covN2_2_2021-03-10,Sample S4C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,2.0,1.045202876,,,,,,,
178_Sample S4C_Mar10_covN2_3_2021-03-10,Sample S4C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,3.0,1.309312912,,,,,,,
179_Sample S4C_Mar10_nPMMoV_1_2021-03-10,Sample S4C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,1.0,55028.87,,,,,,,
180_Sample S4C_Mar10_nPMMoV_2_2021-03-10,Sample S4C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,2.0,67435.32952,,,,,,,
181_Sample S4C_Mar10_nPMMoV_3_2021-03-10,Sample S4C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,3.0,70437.65198,,,,,,,
182_Sample S5C_Mar10_covN1_1_2021-03-10,Sample S5C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,1.0,1.582862228,,,,,,,
183_Sample S5C_Mar10_covN1_2_2021-03-10,Sample S5C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,2.0,4.082805749,,,,,,,
184_Sample S5C_Mar10_covN1_3_2021-03-10,Sample S5C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,3.0,3.159674921,,,,,,,
185_Sample S5C_Mar10_covN2_1_2021-03-10,Sample S5C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,1.0,2.639348545,,,,,,,
186_Sample S5C_Mar10_covN2_2_2021-03-10,Sample S5C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,2.0,2.770135716,,,,,,,
187_Sample S5C_Mar10_covN2_3_2021-03-10,Sample S5C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,3.0,3.551378766,,,,,,,
188_Sample S5C_Mar10_nPMMoV_1_2021-03-10,Sample S5C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,1.0,83656.54,,,,,,,
189_Sample S5C_Mar10_nPMMoV_2_2021-03-10,Sample S5C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,2.0,101342.7902,,,,,,,
190_Sample S5C_Mar10_nPMMoV_3_2021-03-10,Sample S5C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,3.0,129559.1848,,,,,,,
191_Sample S6C_Mar10_covN1_1_2021-03-10,Sample S6C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,1.0,7.220943971,,,,,,,
192_Sample S6C_Mar10_covN1_2_2021-03-10,Sample S6C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,2.0,6.472778087,,,,,,,
193_Sample S6C_Mar10_covN1_3_2021-03-10,Sample S6C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,3.0,5.459733836,,,,,,,
194_Sample S6C_Mar10_covN2_1_2021-03-10,Sample S6C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,1.0,8.857184036,,,,,,,
195_Sample S6C_Mar10_covN2_2_2021-03-10,Sample S6C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,2.0,6.958563045,,,,,,,
196_Sample S6C_Mar10_covN2_3_2021-03-10,Sample S6C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,3.0,5.915810779,,,,,,,
197_Sample S6C_Mar10_nPMMoV_1_2021-03-10,Sample S6C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,1.0,70823.02,,,,,,,
198_Sample S6C_Mar10_nPMMoV_2_2021-03-10,Sample S6C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,2.0,72893.70785,,,,,,,
199_Sample S6C_Mar10_nPMMoV_3_2021-03-10,Sample S6C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,3.0,72692.26533,,,,,,,
200_Sample S7G_Mar10_covN1_1_2021-03-10,Sample S7G_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
201_Sample S7G_Mar10_covN1_2_2021-03-10,Sample S7G_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
202_Sample S7G_Mar10_covN1_3_2021-03-10,Sample S7G_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,3.0,0.231551686,,,,,,,
203_Sample S7G_Mar10_covN2_1_2021-03-10,Sample S7G_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,1.0,0.203841353,,,,,,,
204_Sample S7G_Mar10_covN2_2_2021-03-10,Sample S7G_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,2.0,0.120531772,,,,,,,
205_Sample S7G_Mar10_covN2_3_2021-03-10,Sample S7G_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,3.0,0.0,,,,Non-detect (ND),,,
206_Sample S7G_Mar10_nPMMoV_1_2021-03-10,Sample S7G_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,1.0,17158.94,,,,,,,
207_Sample S7G_Mar10_nPMMoV_2_2021-03-10,Sample S7G_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,2.0,22866.50193,,,,,,,
208_Sample S7G_Mar10_nPMMoV_3_2021-03-10,Sample S7G_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,3.0,25457.52239,,,,,,,
209_Sample S8C_Mar10_covN1_1_2021-03-10,Sample S8C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,1.0,0.891016931,,,,,,,
210_Sample S8C_Mar10_covN1_2_2021-03-10,Sample S8C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,2.0,1.096032047,,,,,,,
211_Sample S8C_Mar10_covN1_3_2021-03-10,Sample S8C_Mar10,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN1,,gcMl,,3.0,0.645048938,,,,,,,
212_Sample S8C_Mar10_covN2_1_2021-03-10,Sample S8C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,1.0,0.963656571,,,,,,,
213_Sample S8C_Mar10_covN2_2_2021-03-10,Sample S8C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,2.0,0.758004815,,,,,,,
214_Sample S8C_Mar10_covN2_3_2021-03-10,Sample S8C_Mar10,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,covN2,,gcMl,,3.0,0.440771422,,,,,,,
215_Sample S8C_Mar10_nPMMoV_1_2021-03-10,Sample S8C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,1.0,41392.48,,,,,,,
216_Sample S8C_Mar10_nPMMoV_2_2021-03-10,Sample S8C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,2.0,43605.3105,,,,,,,
217_Sample S8C_Mar10_nPMMoV_3_2021-03-10,Sample S8C_Mar10,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-10,2021-03-12,liquid,nPMMoV,,gcMl,,3.0,34710.47393,,,,,,,
218_Sample S1C_Mar17_covN1_1_2021-03-17,Sample S1C_Mar17,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-17,2021-03-19,liquid,covN1,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
219_Sample S1C_Mar17_covN1_2_2021-03-17,Sample S1C_Mar17,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-17,2021-03-19,liquid,covN1,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
220_Sample S1C_Mar17_covN1_3_2021-03-17,Sample S1C_Mar17,CU Lab1,AssayMethod N1-01,Instrument IN96,CarletonU R1,2021-03-17,2021-03-19,liquid,covN1,,gcMl,,3.0,0.0,,,,Non-detect (ND),,,
221_Sample S1C_Mar17_covN2_1_2021-03-17,Sample S1C_Mar17,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-17,2021-03-19,liquid,covN2,,gcMl,,1.0,0.0,,,,Non-detect (ND),,,
222_Sample S1C_Mar17_covN2_2_2021-03-17,Sample S1C_Mar17,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-17,2021-03-19,liquid,covN2,,gcMl,,2.0,0.0,,,,Non-detect (ND),,,
223_Sample S1C_Mar17_covN2_3_2021-03-17,Sample S1C_Mar17,CU Lab1,AssayMethod N2-01,Instrument IN96,CarletonU R1,2021-03-17,2021-03-19,liquid,covN2,,gcMl,,3.0,0.0,,,,Non-detect (ND),,,
224_Sample S1C_Mar17_nPMMoV_1_2021-03-17,Sample S1C_Mar17,CU Lab1,AssayMethod PMMoV-01,Instrument IN96,CarletonU R1,2021-03-17,2021-03-19,liquid,nPMMoV,,gcMl,,1.0,10465.61,,,,,,,
